op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0023,37.892,201,True,,,http://localhost:8001
write,key-0052,17.382,201,True,,,http://localhost:8001
write,key-0015,10.069,201,True,,,http://localhost:8001
read,key-0023,4.998,200,True,True,27.96,http://localhost:8005
write,key-0095,3.475,201,True,,,http://localhost:8001
write,key-0040,3.973,201,True,,,http://localhost:8001
write,key-0010,13.222,201,True,,,http://localhost:8001
write,key-0090,3.19,201,True,,,http://localhost:8001
read,key-0052,2.18,200,True,True,40.834,http://localhost:8002
write,key-0066,1.553,201,True,,,http://localhost:8001
write,key-0042,2.266,201,True,,,http://localhost:8001
write,key-0018,5.537,201,True,,,http://localhost:8001
write,key-0076,1.559,201,True,,,http://localhost:8001
write,key-0068,1.421,201,True,,,http://localhost:8001
write,key-0010,1.618,201,True,,,http://localhost:8001
write,key-0059,1.482,201,True,,,http://localhost:8001
write,key-0000,1.42,201,True,,,http://localhost:8001
write,key-0093,1.436,201,True,,,http://localhost:8001
read,key-0015,3.08,200,True,True,51.368,http://localhost:8002
write,key-0053,9.614,201,True,,,http://localhost:8001
write,key-0052,2.992,201,True,,,http://localhost:8001
read,key-0095,2.033,200,True,True,58.649,http://localhost:8003
write,key-0005,2.823,201,True,,,http://localhost:8001
write,key-0099,3.931,201,True,,,http://localhost:8001
read,key-0040,1.566,200,True,True,63.401,http://localhost:8003
write,key-0023,1.783,201,True,,,http://localhost:8001
write,key-0085,5.432,201,True,,,http://localhost:8001
write,key-0036,2.703,201,True,,,http://localhost:8001
write,key-0089,3.201,201,True,,,http://localhost:8001
write,key-0091,3.605,201,True,,,http://localhost:8001
read,key-0010,2.76,404,True,True,67.998,http://localhost:8004
write,key-0097,3.736,201,True,,,http://localhost:8001
write,key-0026,2.457,201,True,,,http://localhost:8001
write,key-0006,2.023,201,True,,,http://localhost:8001
write,key-0076,3.112,201,True,,,http://localhost:8001
write,key-0073,1.879,201,True,,,http://localhost:8001
write,key-0045,1.466,201,True,,,http://localhost:8001
write,key-0078,1.33,201,True,,,http://localhost:8001
write,key-0006,1.462,201,True,,,http://localhost:8001
write,key-0034,1.649,201,True,,,http://localhost:8001
write,key-0061,2.549,201,True,,,http://localhost:8001
write,key-0049,5.996,201,True,,,http://localhost:8001
write,key-0041,2.914,201,True,,,http://localhost:8001
read,key-0090,2.458,200,True,True,98.883,http://localhost:8002
write,key-0057,1.289,201,True,,,http://localhost:8001
write,key-0051,1.29,201,True,,,http://localhost:8001
read,key-0066,1.245,200,True,False,100.205,http://localhost:8003
write,key-0090,1.537,201,True,,,http://localhost:8001
write,key-0066,2.018,201,True,,,http://localhost:8001
write,key-0035,1.862,201,True,,,http://localhost:8001
write,key-0022,1.129,201,True,,,http://localhost:8001
read,key-0042,1.393,200,True,False,105.885,http://localhost:8002
write,key-0048,1.196,201,True,,,http://localhost:8001
write,key-0014,1.106,201,True,,,http://localhost:8001
write,key-0087,1.491,201,True,,,http://localhost:8001
write,key-0010,1.419,201,True,,,http://localhost:8001
write,key-0082,1.541,201,True,,,http://localhost:8001
write,key-0011,1.474,201,True,,,http://localhost:8001
write,key-0004,1.208,201,True,,,http://localhost:8001
write,key-0066,1.501,201,True,,,http://localhost:8001
write,key-0097,2.089,201,True,,,http://localhost:8001
write,key-0053,1.583,201,True,,,http://localhost:8001
write,key-0043,1.585,201,True,,,http://localhost:8001
write,key-0035,1.297,201,True,,,http://localhost:8001
read,key-0018,1.144,200,True,False,119.706,http://localhost:8005
write,key-0013,1.394,201,True,,,http://localhost:8001
write,key-0004,2.229,201,True,,,http://localhost:8001
write,key-0091,1.63,201,True,,,http://localhost:8001
write,key-0040,1.474,201,True,,,http://localhost:8001
write,key-0075,8.647,201,True,,,http://localhost:8001
write,key-0073,1.471,201,True,,,http://localhost:8001
write,key-0089,2.718,201,True,,,http://localhost:8001
write,key-0062,1.523,201,True,,,http://localhost:8001
write,key-0097,1.484,201,True,,,http://localhost:8001
write,key-0088,1.584,201,True,,,http://localhost:8001
write,key-0089,1.111,201,True,,,http://localhost:8001
