op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
read,key-0078,14.151,404,True,False,,http://localhost:8005
read,key-0034,4.272,404,True,False,,http://localhost:8002
read,key-0019,3.01,404,True,False,,http://localhost:8005
read,key-0067,3.32,404,True,False,,http://localhost:8005
read,key-0083,2.916,404,True,False,,http://localhost:8005
read,key-0016,8.52,404,True,False,,http://localhost:8004
read,key-0004,1.596,404,True,False,,http://localhost:8005
read,key-0097,2.27,404,True,False,,http://localhost:8004
write,key-0015,3.578,201,True,,,http://localhost:8001
read,key-0015,7.765,404,True,True,0.005,http://localhost:8003
read,key-0002,1.959,404,True,False,,http://localhost:8005
read,key-0071,1.639,404,True,False,,http://localhost:8002
read,key-0084,1.948,404,True,False,,http://localhost:8004
read,key-0057,1.901,404,True,False,,http://localhost:8004
read,key-0055,1.267,404,True,False,,http://localhost:8003
read,key-0003,1.126,404,True,False,,http://localhost:8002
read,key-0035,1.201,404,True,False,,http://localhost:8003
read,key-0088,1.301,404,True,False,,http://localhost:8002
read,key-0092,1.237,404,True,False,,http://localhost:8002
read,key-0056,1.609,404,True,False,,http://localhost:8003
read,key-0000,1.122,404,True,False,,http://localhost:8005
read,key-0062,1.175,404,True,False,,http://localhost:8005
read,key-0076,1.294,404,True,False,,http://localhost:8005
read,key-0033,1.081,404,True,False,,http://localhost:8005
read,key-0070,1.1,404,True,False,,http://localhost:8003
read,key-0044,1.074,404,True,False,,http://localhost:8002
read,key-0004,1.02,404,True,False,,http://localhost:8003
read,key-0012,2.107,404,True,False,,http://localhost:8004
read,key-0019,1.377,404,True,False,,http://localhost:8005
read,key-0071,1.292,404,True,False,,http://localhost:8003
read,key-0086,1.189,404,True,False,,http://localhost:8003
read,key-0084,1.107,404,True,False,,http://localhost:8002
read,key-0046,1.106,404,True,False,,http://localhost:8003
read,key-0099,1.121,404,True,False,,http://localhost:8005
read,key-0005,1.21,404,True,False,,http://localhost:8003
read,key-0032,1.221,404,True,False,,http://localhost:8003
read,key-0034,1.04,404,True,False,,http://localhost:8004
read,key-0091,1.154,404,True,False,,http://localhost:8004
read,key-0053,0.952,404,True,False,,http://localhost:8003
read,key-0048,1.193,404,True,False,,http://localhost:8005
read,key-0048,1.164,404,True,False,,http://localhost:8004
read,key-0070,1.135,404,True,False,,http://localhost:8002
read,key-0084,0.987,404,True,False,,http://localhost:8005
read,key-0022,0.983,404,True,False,,http://localhost:8005
read,key-0006,0.994,404,True,False,,http://localhost:8004
read,key-0031,1.035,404,True,False,,http://localhost:8002
read,key-0084,1.014,404,True,False,,http://localhost:8002
read,key-0096,1.249,404,True,False,,http://localhost:8005
read,key-0066,1.349,404,True,False,,http://localhost:8002
read,key-0053,1.187,404,True,False,,http://localhost:8005
read,key-0068,1.048,404,True,False,,http://localhost:8005
read,key-0070,0.925,404,True,False,,http://localhost:8003
read,key-0075,1.024,404,True,False,,http://localhost:8004
read,key-0067,1.181,404,True,False,,http://localhost:8004
read,key-0003,1.018,404,True,False,,http://localhost:8002
read,key-0007,1.393,404,True,False,,http://localhost:8005
read,key-0009,1.036,404,True,False,,http://localhost:8004
read,key-0003,0.917,404,True,False,,http://localhost:8004
read,key-0015,1.023,404,True,True,,http://localhost:8005
read,key-0032,0.919,404,True,False,,http://localhost:8003
read,key-0005,1.012,404,True,False,,http://localhost:8002
read,key-0014,0.94,404,True,False,,http://localhost:8004
read,key-0094,1.094,404,True,False,,http://localhost:8002
read,key-0002,1.102,404,True,False,,http://localhost:8002
read,key-0094,1.064,404,True,False,,http://localhost:8003
read,key-0016,0.992,404,True,False,,http://localhost:8004
read,key-0085,1.153,404,True,False,,http://localhost:8005
read,key-0064,1.006,404,True,False,,http://localhost:8005
read,key-0029,0.953,404,True,False,,http://localhost:8005
read,key-0033,1.267,404,True,False,,http://localhost:8002
read,key-0014,1.086,404,True,False,,http://localhost:8004
read,key-0059,1.041,404,True,False,,http://localhost:8004
read,key-0033,1.013,404,True,False,,http://localhost:8004
read,key-0061,0.955,404,True,False,,http://localhost:8003
read,key-0043,1.09,404,True,False,,http://localhost:8004
read,key-0067,1.049,404,True,False,,http://localhost:8004
read,key-0008,2.966,404,True,False,,http://localhost:8003
read,key-0076,1.131,404,True,False,,http://localhost:8002
read,key-0073,1.25,404,True,False,,http://localhost:8003
read,key-0018,1.019,404,True,False,,http://localhost:8005
read,key-0090,1.038,404,True,False,,http://localhost:8004
read,key-0005,1.087,404,True,False,,http://localhost:8002
read,key-0037,1.526,404,True,False,,http://localhost:8003
read,key-0081,1.43,404,True,False,,http://localhost:8004
read,key-0007,1.047,404,True,False,,http://localhost:8005
read,key-0068,1.032,404,True,False,,http://localhost:8004
read,key-0077,0.987,404,True,False,,http://localhost:8002
read,key-0066,1.06,404,True,False,,http://localhost:8003
read,key-0064,1.132,404,True,False,,http://localhost:8003
read,key-0021,1.141,404,True,False,,http://localhost:8002
read,key-0082,1.019,404,True,False,,http://localhost:8004
read,key-0042,1.072,404,True,False,,http://localhost:8004
read,key-0065,1.342,404,True,False,,http://localhost:8005
read,key-0024,1.126,404,True,False,,http://localhost:8003
read,key-0054,1.022,404,True,False,,http://localhost:8004
read,key-0066,1.851,404,True,False,,http://localhost:8002
read,key-0055,1.125,404,True,False,,http://localhost:8002
read,key-0025,1.481,404,True,False,,http://localhost:8005
read,key-0022,1.208,404,True,False,,http://localhost:8004
read,key-0012,1.257,404,True,False,,http://localhost:8003
read,key-0001,1.045,404,True,False,,http://localhost:8003
read,key-0003,1.089,404,True,False,,http://localhost:8003
read,key-0027,1.322,404,True,False,,http://localhost:8002
read,key-0006,1.005,404,True,False,,http://localhost:8002
read,key-0063,1.104,404,True,False,,http://localhost:8003
read,key-0000,1.024,404,True,False,,http://localhost:8005
read,key-0029,1.087,404,True,False,,http://localhost:8003
read,key-0076,1.238,404,True,False,,http://localhost:8003
read,key-0003,1.059,404,True,False,,http://localhost:8004
read,key-0097,1.111,404,True,False,,http://localhost:8003
read,key-0055,1.141,404,True,False,,http://localhost:8002
read,key-0022,1.468,404,True,False,,http://localhost:8002
read,key-0011,2.246,404,True,False,,http://localhost:8003
read,key-0080,1.188,404,True,False,,http://localhost:8003
read,key-0095,1.817,404,True,False,,http://localhost:8005
read,key-0083,1.477,404,True,False,,http://localhost:8005
read,key-0057,1.463,404,True,False,,http://localhost:8002
read,key-0092,1.097,404,True,False,,http://localhost:8002
read,key-0009,1.297,404,True,False,,http://localhost:8005
read,key-0069,1.2,404,True,False,,http://localhost:8005
read,key-0067,1.086,404,True,False,,http://localhost:8003
read,key-0036,1.072,404,True,False,,http://localhost:8004
read,key-0025,1.049,404,True,False,,http://localhost:8002
read,key-0041,1.104,404,True,False,,http://localhost:8002
read,key-0044,1.306,404,True,False,,http://localhost:8002
read,key-0089,1.075,404,True,False,,http://localhost:8005
read,key-0042,1.081,404,True,False,,http://localhost:8004
read,key-0077,1.089,404,True,False,,http://localhost:8004
read,key-0038,0.943,404,True,False,,http://localhost:8003
read,key-0067,0.994,404,True,False,,http://localhost:8003
read,key-0016,0.997,404,True,False,,http://localhost:8004
read,key-0047,1.108,404,True,False,,http://localhost:8002
read,key-0006,0.96,404,True,False,,http://localhost:8005
read,key-0094,1.035,404,True,False,,http://localhost:8002
read,key-0071,1.155,404,True,False,,http://localhost:8003
read,key-0093,0.966,404,True,False,,http://localhost:8002
read,key-0078,1.06,404,True,False,,http://localhost:8004
write,key-0040,2.084,201,True,,,http://localhost:8001
read,key-0040,1.4,404,True,True,0.003,http://localhost:8002
read,key-0021,1.025,404,True,False,,http://localhost:8004
read,key-0023,1.042,404,True,False,,http://localhost:8002
read,key-0049,1.298,404,True,False,,http://localhost:8004
read,key-0077,1.034,404,True,False,,http://localhost:8004
read,key-0073,1.119,404,True,False,,http://localhost:8004
read,key-0016,0.97,404,True,False,,http://localhost:8002
read,key-0006,0.942,404,True,False,,http://localhost:8002
read,key-0048,1.008,404,True,False,,http://localhost:8004
read,key-0091,1.309,404,True,False,,http://localhost:8004
read,key-0000,1.057,404,True,False,,http://localhost:8002
read,key-0033,2.504,404,True,False,,http://localhost:8004
read,key-0055,0.998,404,True,False,,http://localhost:8002
read,key-0092,1.312,404,True,False,,http://localhost:8005
read,key-0046,1.28,404,True,False,,http://localhost:8003
read,key-0036,1.388,404,True,False,,http://localhost:8003
read,key-0032,2.115,404,True,False,,http://localhost:8004
read,key-0055,1.811,404,True,False,,http://localhost:8004
read,key-0029,0.975,404,True,False,,http://localhost:8003
read,key-0038,0.932,404,True,False,,http://localhost:8002
read,key-0001,1.645,404,True,False,,http://localhost:8002
read,key-0032,1.357,404,True,False,,http://localhost:8002
read,key-0072,1.057,404,True,False,,http://localhost:8005
read,key-0075,1.096,404,True,False,,http://localhost:8003
read,key-0044,1.232,404,True,False,,http://localhost:8003
read,key-0040,1.139,404,True,True,,http://localhost:8004
read,key-0097,1.107,404,True,False,,http://localhost:8002
read,key-0039,1.017,404,True,False,,http://localhost:8004
read,key-0076,1.129,404,True,False,,http://localhost:8005
read,key-0079,1.028,404,True,False,,http://localhost:8002
read,key-0058,0.986,404,True,False,,http://localhost:8003
read,key-0099,1.068,404,True,False,,http://localhost:8004
read,key-0032,0.918,404,True,False,,http://localhost:8003
read,key-0008,0.901,404,True,False,,http://localhost:8004
read,key-0031,0.998,404,True,False,,http://localhost:8005
