op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
read,key-0087,1.455,200,True,True,0.002,http://localhost:8005
write,key-0025,1.381,201,True,,,http://localhost:8001
read,key-0025,1.971,200,True,True,0.002,http://localhost:8003
read,key-0075,3.273,200,True,True,,http://localhost:8004
read,key-0033,1.146,200,True,False,,http://localhost:8005
read,key-0077,1.14,200,True,False,,http://localhost:8005
write,key-0015,1.573,201,True,,,http://localhost:8001
read,key-0015,1.967,200,True,True,0.002,http://localhost:8003
write,key-0005,1.374,201,True,,,http://localhost:8001
read,key-0005,1.522,404,True,True,0.003,http://localhost:8003
read,key-0031,1.001,200,True,False,,http://localhost:8002
read,key-0008,0.964,200,True,False,,http://localhost:8003
read,key-0055,1.091,200,True,False,,http://localhost:8003
read,key-0098,1.147,404,True,False,,http://localhost:8004
write,key-0037,1.364,201,True,,,http://localhost:8001
read,key-0037,1.654,404,True,True,0.002,http://localhost:8005
read,key-0057,1.103,200,True,False,,http://localhost:8004
write,key-0086,1.449,201,True,,,http://localhost:8001
write,key-0079,1.818,201,True,,,http://localhost:8001
write,key-0044,1.668,201,True,,,http://localhost:8001
read,key-0086,1.231,200,True,True,3.568,http://localhost:8003
read,key-0079,1.167,200,True,True,2.971,http://localhost:8002
read,key-0044,1.098,200,True,True,2.461,http://localhost:8004
read,key-0015,1.996,200,True,True,,http://localhost:8004
write,key-0001,1.414,201,True,,,http://localhost:8001
read,key-0001,1.145,404,True,True,0.002,http://localhost:8004
read,key-0035,1.172,200,True,False,,http://localhost:8002
write,key-0069,1.841,201,True,,,http://localhost:8001
read,key-0069,1.178,200,True,True,0.002,http://localhost:8004
write,key-0005,1.234,201,True,,,http://localhost:8001
write,key-0046,1.416,201,True,,,http://localhost:8001
read,key-0005,1.657,404,True,True,1.456,http://localhost:8005
write,key-0080,1.203,201,True,,,http://localhost:8001
read,key-0046,1.475,404,True,True,2.937,http://localhost:8005
write,key-0031,1.607,201,True,,,http://localhost:8001
write,key-0024,1.455,201,True,,,http://localhost:8001
write,key-0054,1.404,201,True,,,http://localhost:8001
read,key-0080,1.412,404,True,True,6.085,http://localhost:8003
read,key-0031,1.07,200,True,True,4.376,http://localhost:8005
write,key-0039,1.108,201,True,,,http://localhost:8001
write,key-0029,1.048,201,True,,,http://localhost:8001
write,key-0092,1.886,201,True,,,http://localhost:8001
write,key-0013,1.725,201,True,,,http://localhost:8001
read,key-0024,1.06,404,True,True,9.89,http://localhost:8003
write,key-0018,1.05,201,True,,,http://localhost:8001
write,key-0057,1.01,201,True,,,http://localhost:8001
read,key-0054,0.978,200,True,True,11.66,http://localhost:8003
write,key-0052,1.078,201,True,,,http://localhost:8001
read,key-0039,0.949,200,True,True,10.14,http://localhost:8003
read,key-0029,1.83,200,True,True,10.032,http://localhost:8003
read,key-0092,4.93,404,True,True,9.967,http://localhost:8002
read,key-0013,3.549,200,True,True,13.169,http://localhost:8004
read,key-0018,1.531,404,True,True,14.589,http://localhost:8003
read,key-0057,1.431,200,True,True,15.135,http://localhost:8004
read,key-0052,1.445,200,True,True,14.48,http://localhost:8003
read,key-0039,1.284,200,True,True,,http://localhost:8002
read,key-0051,1.055,200,True,False,,http://localhost:8003
read,key-0018,1.951,404,True,True,,http://localhost:8003
read,key-0077,1.123,200,True,False,,http://localhost:8003
read,key-0021,1.297,200,True,False,,http://localhost:8005
write,key-0072,1.065,201,True,,,http://localhost:8001
write,key-0099,1.191,201,True,,,http://localhost:8001
write,key-0058,1.685,201,True,,,http://localhost:8001
read,key-0072,1.187,200,True,True,2.968,http://localhost:8005
read,key-0099,1.148,200,True,True,2.944,http://localhost:8003
read,key-0058,1.099,200,True,True,2.389,http://localhost:8005
write,key-0070,1.086,201,True,,,http://localhost:8001
write,key-0016,1.292,201,True,,,http://localhost:8001
read,key-0070,1.133,200,True,True,1.42,http://localhost:8003
read,key-0016,1.173,200,True,True,1.165,http://localhost:8005
read,key-0095,1.27,200,True,False,,http://localhost:8004
write,key-0034,1.237,201,True,,,http://localhost:8001
write,key-0079,1.53,201,True,,,http://localhost:8001
write,key-0080,2.036,201,True,,,http://localhost:8001
read,key-0034,3.06,200,True,True,3.694,http://localhost:8005
write,key-0004,4.311,201,True,,,http://localhost:8001
write,key-0092,4.671,201,True,,,http://localhost:8001
write,key-0094,3.649,201,True,,,http://localhost:8001
write,key-0028,9.497,201,True,,,http://localhost:8001
read,key-0079,3.329,200,True,True,27.642,http://localhost:8002
write,key-0051,1.559,201,True,,,http://localhost:8001
read,key-0080,1.925,404,True,True,30.564,http://localhost:8005
read,key-0004,1.449,200,True,True,25.046,http://localhost:8004
read,key-0092,2.922,404,True,True,21.799,http://localhost:8004
read,key-0094,1.58,200,True,True,21.071,http://localhost:8005
read,key-0028,1.733,404,True,True,13.037,http://localhost:8004
write,key-0014,1.955,201,True,,,http://localhost:8001
write,key-0054,1.822,201,True,,,http://localhost:8001
read,key-0051,1.29,200,True,True,13.662,http://localhost:8004
write,key-0033,1.491,201,True,,,http://localhost:8001
read,key-0014,1.445,404,True,True,4.724,http://localhost:8004
read,key-0054,1.268,200,True,True,4.323,http://localhost:8003
read,key-0033,1.949,200,True,True,2.773,http://localhost:8003
write,key-0028,1.539,201,True,,,http://localhost:8001
read,key-0028,1.242,404,True,True,0.003,http://localhost:8005
write,key-0045,1.112,201,True,,,http://localhost:8001
write,key-0060,1.329,201,True,,,http://localhost:8001
read,key-0045,1.104,200,True,True,1.369,http://localhost:8005
read,key-0060,1.066,200,True,True,1.136,http://localhost:8005
read,key-0069,1.186,200,True,False,,http://localhost:8002
write,key-0036,1.18,201,True,,,http://localhost:8001
write,key-0044,2.074,201,True,,,http://localhost:8001
write,key-0004,1.2,201,True,,,http://localhost:8001
write,key-0096,1.382,201,True,,,http://localhost:8001
write,key-0049,1.359,201,True,,,http://localhost:8001
read,key-0036,1.363,404,True,True,6.223,http://localhost:8003
write,key-0061,1.646,201,True,,,http://localhost:8001
write,key-0033,1.365,201,True,,,http://localhost:8001
read,key-0044,1.358,200,True,True,8.527,http://localhost:8004
read,key-0004,1.359,200,True,True,8.674,http://localhost:8002
write,key-0074,2.12,201,True,,,http://localhost:8001
read,key-0096,3.088,200,True,True,10.804,http://localhost:8005
write,key-0071,6.829,201,True,,,http://localhost:8001
read,key-0049,23.653,200,True,True,19.491,http://localhost:8003
write,key-0027,2.393,201,True,,,http://localhost:8001
write,key-0039,1.628,201,True,,,http://localhost:8001
read,key-0061,1.276,200,True,True,44.253,http://localhost:8004
read,key-0033,1.303,200,True,True,44.151,http://localhost:8002
write,key-0020,1.242,201,True,,,http://localhost:8001
write,key-0071,1.702,201,True,,,http://localhost:8001
write,key-0029,2.292,201,True,,,http://localhost:8001
write,key-0052,1.779,201,True,,,http://localhost:8001
read,key-0074,3.53,200,True,True,47.721,http://localhost:8002
read,key-0071,1.386,200,True,True,41.207,http://localhost:8004
read,key-0027,1.132,404,True,True,16.457,http://localhost:8004
read,key-0039,1.17,200,True,True,15.938,http://localhost:8002
read,key-0020,1.222,200,True,True,13.22,http://localhost:8004
read,key-0071,1.381,200,True,True,12.732,http://localhost:8004
read,key-0029,1.333,200,True,True,11.813,http://localhost:8004
write,key-0068,1.78,201,True,,,http://localhost:8001
read,key-0052,1.086,200,True,True,13.177,http://localhost:8003
read,key-0068,1.066,404,True,True,1.117,http://localhost:8004
read,key-0057,1.084,200,True,False,,http://localhost:8005
write,key-0047,1.447,201,True,,,http://localhost:8001
write,key-0058,1.186,201,True,,,http://localhost:8001
read,key-0047,1.182,200,True,True,1.23,http://localhost:8003
write,key-0002,1.272,201,True,,,http://localhost:8001
read,key-0058,1.051,200,True,True,2.519,http://localhost:8004
write,key-0044,1.335,201,True,,,http://localhost:8001
write,key-0055,1.26,201,True,,,http://localhost:8001
read,key-0002,1.35,404,True,True,3.745,http://localhost:8002
read,key-0044,1.068,200,True,True,2.673,http://localhost:8005
read,key-0055,1.43,200,True,True,2.474,http://localhost:8005
write,key-0003,1.157,201,True,,,http://localhost:8001
write,key-0072,1.017,201,True,,,http://localhost:8001
write,key-0022,1.093,201,True,,,http://localhost:8001
read,key-0003,1.052,200,True,True,2.183,http://localhost:8005
read,key-0072,1.062,200,True,True,2.212,http://localhost:8002
read,key-0022,1.2,404,True,True,2.174,http://localhost:8002
write,key-0081,2.833,201,True,,,http://localhost:8001
write,key-0000,1.644,201,True,,,http://localhost:8001
read,key-0081,2.145,200,True,True,1.692,http://localhost:8004
read,key-0000,184.684,200,True,False,2.192,http://localhost:8002
write,key-0053,5.952,201,True,,,http://localhost:8001
write,key-0096,2.846,201,True,,,http://localhost:8001
write,key-0043,3.547,201,True,,,http://localhost:8001
read,key-0053,7.374,404,True,True,6.634,http://localhost:8003
read,key-0096,1.941,200,True,True,11.117,http://localhost:8005
read,key-0043,1.514,404,True,True,9.455,http://localhost:8005
read,key-0000,1.945,200,True,False,,http://localhost:8004
write,key-0096,2.447,201,True,,,http://localhost:8001
read,key-0096,1.346,200,True,True,0.003,http://localhost:8002
read,key-0071,2.125,200,True,True,,http://localhost:8004
read,key-0024,1.646,200,True,False,,http://localhost:8005
read,key-0032,1.421,200,True,False,,http://localhost:8002
read,key-0018,1.136,200,True,False,,http://localhost:8004
write,key-0046,1.268,201,True,,,http://localhost:8001
read,key-0046,2.198,200,True,True,0.003,http://localhost:8002
write,key-0009,1.711,201,True,,,http://localhost:8001
write,key-0027,3.138,201,True,,,http://localhost:8001
read,key-0009,1.929,200,True,True,3.243,http://localhost:8005
read,key-0027,3.793,200,True,True,1.982,http://localhost:8005
read,key-0038,1.619,200,True,False,,http://localhost:8005
read,key-0069,1.274,200,True,False,,http://localhost:8002
write,key-0068,1.345,201,True,,,http://localhost:8001
read,key-0068,2.211,200,True,True,0.003,http://localhost:8003
read,key-0056,1.294,200,True,False,,http://localhost:8002
read,key-0079,1.108,200,True,False,,http://localhost:8003
read,key-0036,1.098,200,True,False,,http://localhost:8002
read,key-0095,1.073,200,True,False,,http://localhost:8004
write,key-0008,2.569,201,True,,,http://localhost:8001
read,key-0008,2.984,200,True,True,0.004,http://localhost:8004
read,key-0094,1.617,200,True,False,,http://localhost:8005
write,key-0062,1.169,201,True,,,http://localhost:8001
read,key-0062,1.296,200,True,True,0.002,http://localhost:8004
write,key-0027,1.488,201,True,,,http://localhost:8001
read,key-0027,1.355,200,True,True,0.002,http://localhost:8004
write,key-0002,1.098,201,True,,,http://localhost:8001
read,key-0002,1.077,200,True,True,0.003,http://localhost:8005
read,key-0088,1.156,200,True,False,,http://localhost:8002
write,key-0041,1.345,201,True,,,http://localhost:8001
read,key-0041,1.341,404,True,True,0.002,http://localhost:8004
read,key-0016,1.227,200,True,False,,http://localhost:8002
read,key-0076,1.48,200,True,False,,http://localhost:8005
write,key-0049,1.208,201,True,,,http://localhost:8001
write,key-0078,1.521,201,True,,,http://localhost:8001
read,key-0049,1.235,200,True,True,1.56,http://localhost:8003
write,key-0017,2.14,201,True,,,http://localhost:8001
write,key-0094,2.58,201,True,,,http://localhost:8001
read,key-0078,1.794,404,True,True,6.111,http://localhost:8004
read,key-0017,3.346,200,True,True,4.445,http://localhost:8003
read,key-0094,2.163,200,True,True,5.204,http://localhost:8003
read,key-0027,1.404,200,True,True,,http://localhost:8002
write,key-0029,1.641,201,True,,,http://localhost:8001
write,key-0036,1.646,201,True,,,http://localhost:8001
write,key-0093,1.191,201,True,,,http://localhost:8001
write,key-0068,1.321,201,True,,,http://localhost:8001
read,key-0029,1.071,200,True,True,4.288,http://localhost:8002
read,key-0036,1.179,200,True,True,3.688,http://localhost:8005
read,key-0093,1.132,200,True,True,3.669,http://localhost:8002
write,key-0061,1.133,201,True,,,http://localhost:8001
read,key-0068,1.367,200,True,True,4.639,http://localhost:8005
read,key-0061,1.361,200,True,True,1.401,http://localhost:8004
read,key-0099,1.509,200,True,False,,http://localhost:8005
write,key-0021,1.318,201,True,,,http://localhost:8001
read,key-0021,1.285,200,True,True,0.003,http://localhost:8002
write,key-0005,1.239,201,True,,,http://localhost:8001
write,key-0062,1.318,201,True,,,http://localhost:8001
read,key-0005,1.09,200,True,True,1.356,http://localhost:8003
write,key-0033,1.217,201,True,,,http://localhost:8001
write,key-0093,1.187,201,True,,,http://localhost:8001
write,key-0042,1.384,201,True,,,http://localhost:8001
write,key-0060,1.173,201,True,,,http://localhost:8001
read,key-0062,1.091,200,True,True,6.22,http://localhost:8005
read,key-0033,1.05,200,True,True,4.971,http://localhost:8003
write,key-0062,1.549,201,True,,,http://localhost:8001
write,key-0027,1.488,201,True,,,http://localhost:8001
write,key-0016,1.323,201,True,,,http://localhost:8001
read,key-0093,1.29,200,True,True,9.331,http://localhost:8002
write,key-0088,1.07,201,True,,,http://localhost:8001
read,key-0042,1.475,200,True,True,10.335,http://localhost:8003
read,key-0060,0.973,200,True,True,10.633,http://localhost:8005
write,key-0099,1.078,201,True,,,http://localhost:8001
write,key-0022,1.358,201,True,,,http://localhost:8001
read,key-0062,0.975,200,True,True,10.382,http://localhost:8003
write,key-0018,1.197,201,True,,,http://localhost:8001
read,key-0027,1.005,200,True,True,11.062,http://localhost:8002
read,key-0016,0.99,200,True,True,10.736,http://localhost:8003
write,key-0064,1.389,201,True,,,http://localhost:8001
write,key-0075,1.518,201,True,,,http://localhost:8001
read,key-0088,1.775,200,True,True,12.428,http://localhost:8005
read,key-0099,1.327,200,True,True,10.62,http://localhost:8002
read,key-0022,1.102,200,True,True,10.554,http://localhost:8005
write,key-0063,1.054,201,True,,,http://localhost:8001
read,key-0018,1.268,200,True,True,10.543,http://localhost:8005
read,key-0064,1.244,200,True,True,8.322,http://localhost:8004
read,key-0075,1.1,200,True,True,8.039,http://localhost:8005
write,key-0038,1.205,201,True,,,http://localhost:8001
write,key-0054,0.998,201,True,,,http://localhost:8001
write,key-0061,1.465,201,True,,,http://localhost:8001
read,key-0063,1.57,200,True,True,7.476,http://localhost:8003
read,key-0038,1.818,200,True,True,4.134,http://localhost:8005
read,key-0054,1.743,200,True,True,4.953,http://localhost:8002
write,key-0000,1.349,201,True,,,http://localhost:8001
write,key-0092,1.542,201,True,,,http://localhost:8001
read,key-0061,1.102,200,True,True,8.38,http://localhost:8002
write,key-0022,1.086,201,True,,,http://localhost:8001
read,key-0000,1.51,200,True,True,3.842,http://localhost:8004
write,key-0082,1.274,201,True,,,http://localhost:8001
write,key-0061,1.007,201,True,,,http://localhost:8001
read,key-0092,1.123,200,True,True,6.155,http://localhost:8002
read,key-0022,1.088,200,True,True,5.053,http://localhost:8004
write,key-0039,1.689,201,True,,,http://localhost:8001
write,key-0019,1.18,201,True,,,http://localhost:8001
write,key-0091,1.193,201,True,,,http://localhost:8001
read,key-0082,1.487,200,True,True,7.491,http://localhost:8005
write,key-0002,1.145,201,True,,,http://localhost:8001
write,key-0054,1.241,201,True,,,http://localhost:8001
read,key-0061,1.05,200,True,True,10.424,http://localhost:8004
read,key-0039,1.175,200,True,True,7.509,http://localhost:8003
read,key-0019,1.391,200,True,True,7.499,http://localhost:8003
read,key-0091,1.131,200,True,True,7.688,http://localhost:8003
read,key-0002,1.089,200,True,True,6.151,http://localhost:8003
write,key-0051,1.183,201,True,,,http://localhost:8001
write,key-0012,1.337,201,True,,,http://localhost:8001
read,key-0054,1.215,200,True,True,8.591,http://localhost:8004
write,key-0083,1.678,201,True,,,http://localhost:8001
read,key-0051,2.141,200,True,True,4.343,http://localhost:8005
read,key-0012,1.108,404,True,True,5.139,http://localhost:8005
write,key-0032,1.655,201,True,,,http://localhost:8001
write,key-0023,1.257,201,True,,,http://localhost:8001
write,key-0098,1.312,201,True,,,http://localhost:8001
write,key-0011,1.764,201,True,,,http://localhost:8001
write,key-0012,1.679,201,True,,,http://localhost:8001
read,key-0083,1.251,404,True,True,11.226,http://localhost:8003
read,key-0032,1.409,200,True,True,7.5,http://localhost:8004
write,key-0061,1.213,201,True,,,http://localhost:8001
read,key-0023,1.229,404,True,True,8.897,http://localhost:8005
read,key-0098,1.132,404,True,True,8.804,http://localhost:8002
write,key-0014,1.317,201,True,,,http://localhost:8001
write,key-0014,1.236,201,True,,,http://localhost:8001
read,key-0011,1.111,200,True,True,10.733,http://localhost:8002
read,key-0012,1.139,404,True,True,10.14,http://localhost:8002
write,key-0001,1.119,201,True,,,http://localhost:8001
write,key-0013,1.112,201,True,,,http://localhost:8001
read,key-0061,1.045,200,True,True,9.636,http://localhost:8003
write,key-0062,1.092,201,True,,,http://localhost:8001
write,key-0036,1.593,201,True,,,http://localhost:8001
write,key-0083,1.19,201,True,,,http://localhost:8001
read,key-0014,1.009,200,True,True,10.927,http://localhost:8002
write,key-0096,1.17,201,True,,,http://localhost:8001
read,key-0014,1.304,200,True,True,11.902,http://localhost:8002
read,key-0001,1.316,200,True,True,9.777,http://localhost:8004
write,key-0044,1.152,201,True,,,http://localhost:8001
read,key-0013,1.469,200,True,True,11.171,http://localhost:8005
read,key-0062,1.151,200,True,True,10.469,http://localhost:8002
write,key-0023,1.126,201,True,,,http://localhost:8001
read,key-0036,1.062,200,True,True,11.178,http://localhost:8005
read,key-0083,1.102,404,True,True,11.042,http://localhost:8005
read,key-0096,1.051,200,True,True,9.921,http://localhost:8004
write,key-0046,1.8,201,True,,,http://localhost:8001
write,key-0033,1.707,201,True,,,http://localhost:8001
read,key-0044,1.148,200,True,True,10.716,http://localhost:8003
write,key-0000,1.838,201,True,,,http://localhost:8001
write,key-0049,1.403,201,True,,,http://localhost:8001
read,key-0023,1.154,404,True,True,11.368,http://localhost:8005
read,key-0046,1.26,200,True,True,7.417,http://localhost:8002
read,key-0033,1.185,200,True,True,6.964,http://localhost:8003
write,key-0050,1.042,201,True,,,http://localhost:8001
write,key-0027,1.084,201,True,,,http://localhost:8001
read,key-0000,1.511,200,True,True,7.322,http://localhost:8003
read,key-0049,1.15,200,True,True,7.426,http://localhost:8004
read,key-0050,1.033,404,True,True,3.84,http://localhost:8005
read,key-0027,1.059,200,True,True,3.782,http://localhost:8004
write,key-0053,1.162,201,True,,,http://localhost:8001
read,key-0053,1.029,200,True,True,0.002,http://localhost:8005
read,key-0050,1.367,404,True,True,,http://localhost:8002
read,key-0026,1.157,200,True,False,,http://localhost:8003
read,key-0043,1.066,200,True,False,,http://localhost:8004
read,key-0035,1.052,200,True,False,,http://localhost:8003
write,key-0089,1.096,201,True,,,http://localhost:8001
read,key-0089,1.078,200,True,True,0.002,http://localhost:8005
read,key-0096,1.089,200,True,True,,http://localhost:8004
write,key-0004,1.17,201,True,,,http://localhost:8001
read,key-0004,1.096,200,True,True,0.003,http://localhost:8005
write,key-0032,1.437,201,True,,,http://localhost:8001
read,key-0032,1.63,200,True,True,0.002,http://localhost:8005
write,key-0064,1.52,201,True,,,http://localhost:8001
read,key-0064,17.448,200,True,True,0.002,http://localhost:8004
write,key-0026,6.853,201,True,,,http://localhost:8001
write,key-0025,2.745,201,True,,,http://localhost:8001
read,key-0026,2.585,200,True,True,2.877,http://localhost:8005
read,key-0025,1.465,200,True,True,2.631,http://localhost:8003
write,key-0022,1.384,201,True,,,http://localhost:8001
read,key-0022,1.407,200,True,True,0.003,http://localhost:8003
read,key-0061,3.224,200,True,False,,http://localhost:8004
write,key-0062,1.724,201,True,,,http://localhost:8001
write,key-0023,1.64,201,True,,,http://localhost:8001
read,key-0062,1.281,200,True,True,1.692,http://localhost:8004
read,key-0023,1.089,200,True,True,1.315,http://localhost:8002
write,key-0066,1.201,201,True,,,http://localhost:8001
write,key-0065,1.44,201,True,,,http://localhost:8001
write,key-0000,1.121,201,True,,,http://localhost:8001
write,key-0078,1.126,201,True,,,http://localhost:8001
read,key-0066,1.445,200,True,True,3.808,http://localhost:8005
read,key-0065,1.316,200,True,True,3.804,http://localhost:8004
write,key-0088,1.382,201,True,,,http://localhost:8001
read,key-0000,1.229,200,True,True,5.415,http://localhost:8004
read,key-0078,1.076,200,True,True,5.502,http://localhost:8004
write,key-0056,1.231,201,True,,,http://localhost:8001
read,key-0088,1.241,200,True,True,3.712,http://localhost:8005
read,key-0056,1.371,200,True,True,1.353,http://localhost:8005
read,key-0043,1.066,200,True,False,,http://localhost:8005
read,key-0095,1.181,200,True,False,,http://localhost:8004
write,key-0083,1.051,201,True,,,http://localhost:8001
write,key-0039,1.17,201,True,,,http://localhost:8001
write,key-0038,1.347,201,True,,,http://localhost:8001
read,key-0083,1.383,200,True,True,2.593,http://localhost:8002
write,key-0004,1.204,201,True,,,http://localhost:8001
write,key-0041,1.145,201,True,,,http://localhost:8001
write,key-0099,1.173,201,True,,,http://localhost:8001
read,key-0039,1.23,200,True,True,6.438,http://localhost:8002
read,key-0038,1.087,200,True,True,6.313,http://localhost:8004
write,key-0097,1.058,201,True,,,http://localhost:8001
write,key-0095,1.104,201,True,,,http://localhost:8001
write,key-0005,1.12,201,True,,,http://localhost:8001
read,key-0004,1.204,200,True,True,8.159,http://localhost:8002
read,key-0041,1.21,200,True,True,8.216,http://localhost:8003
read,key-0099,1.792,200,True,True,8.243,http://localhost:8005
write,key-0091,2.373,201,True,,,http://localhost:8001
read,key-0097,1.165,200,True,True,9.012,http://localhost:8003
write,key-0033,1.699,201,True,,,http://localhost:8001
write,key-0071,3.491,201,True,,,http://localhost:8001
write,key-0086,2.234,201,True,,,http://localhost:8001
write,key-0031,1.8,201,True,,,http://localhost:8001
read,key-0095,1.271,200,True,True,18.463,http://localhost:8002
read,key-0005,1.238,200,True,True,18.606,http://localhost:8005
write,key-0066,1.308,201,True,,,http://localhost:8001
read,key-0091,1.159,200,True,True,14.512,http://localhost:8004
read,key-0033,1.226,200,True,True,12.755,http://localhost:8005
read,key-0071,1.074,200,True,True,10.473,http://localhost:8003
read,key-0086,1.096,200,True,True,9.302,http://localhost:8002
read,key-0031,1.192,200,True,True,8.589,http://localhost:8004
read,key-0066,1.152,200,True,True,5.888,http://localhost:8004
read,key-0017,1.205,200,True,False,,http://localhost:8002
read,key-0067,1.314,200,True,False,,http://localhost:8002
write,key-0033,1.137,201,True,,,http://localhost:8001
write,key-0055,1.232,201,True,,,http://localhost:8001
write,key-0091,1.038,201,True,,,http://localhost:8001
write,key-0092,1.24,201,True,,,http://localhost:8001
write,key-0028,1.492,201,True,,,http://localhost:8001
write,key-0044,1.353,201,True,,,http://localhost:8001
read,key-0033,1.311,200,True,True,6.535,http://localhost:8002
write,key-0067,1.108,201,True,,,http://localhost:8001
write,key-0009,2.519,201,True,,,http://localhost:8001
read,key-0055,2.072,200,True,True,10.323,http://localhost:8004
write,key-0083,1.609,201,True,,,http://localhost:8001
write,key-0017,1.695,201,True,,,http://localhost:8001
write,key-0089,1.542,201,True,,,http://localhost:8001
write,key-0011,1.124,201,True,,,http://localhost:8001
write,key-0059,1.229,201,True,,,http://localhost:8001
write,key-0023,1.568,201,True,,,http://localhost:8001
write,key-0032,1.134,201,True,,,http://localhost:8001
write,key-0084,1.28,201,True,,,http://localhost:8001
read,key-0091,1.106,200,True,True,22.838,http://localhost:8002
write,key-0081,1.024,201,True,,,http://localhost:8001
read,key-0092,1.498,200,True,True,23.757,http://localhost:8002
read,key-0028,1.097,200,True,True,23.766,http://localhost:8002
read,key-0044,1.375,200,True,True,23.502,http://localhost:8003
read,key-0067,1.266,200,True,True,22.417,http://localhost:8005
read,key-0009,1.569,200,True,True,21.152,http://localhost:8005
read,key-0083,1.117,200,True,True,18.992,http://localhost:8003
write,key-0008,1.197,201,True,,,http://localhost:8001
read,key-0017,1.319,200,True,True,19.654,http://localhost:8002
write,key-0007,1.573,201,True,,,http://localhost:8001
read,key-0089,1.082,200,True,True,21.035,http://localhost:8004
read,key-0011,1.145,200,True,True,20.984,http://localhost:8003
write,key-0022,1.162,201,True,,,http://localhost:8001
write,key-0079,1.129,201,True,,,http://localhost:8001
write,key-0077,2.224,201,True,,,http://localhost:8001
read,key-0059,3.0,404,True,True,25.524,http://localhost:8002
read,key-0023,1.78,200,True,True,26.954,http://localhost:8005
write,key-0078,3.918,201,True,,,http://localhost:8001
write,key-0014,1.31,201,True,,,http://localhost:8001
write,key-0072,1.189,201,True,,,http://localhost:8001
write,key-0006,1.162,201,True,,,http://localhost:8001
write,key-0028,1.572,201,True,,,http://localhost:8001
read,key-0032,1.44,200,True,True,36.947,http://localhost:8003
read,key-0084,1.298,200,True,True,37.099,http://localhost:8003
read,key-0081,1.183,200,True,True,36.23,http://localhost:8002
read,key-0008,1.147,200,True,True,28.078,http://localhost:8002
write,key-0028,1.357,201,True,,,http://localhost:8001
read,key-0007,1.115,200,True,True,27.689,http://localhost:8003
read,key-0022,1.213,200,True,True,25.352,http://localhost:8003
write,key-0059,1.145,201,True,,,http://localhost:8001
read,key-0079,1.139,200,True,True,26.616,http://localhost:8002
write,key-0038,1.213,201,True,,,http://localhost:8001
write,key-0080,1.068,201,True,,,http://localhost:8001
read,key-0077,1.219,200,True,True,27.875,http://localhost:8004
read,key-0078,1.107,200,True,True,20.312,http://localhost:8004
write,key-0026,1.13,201,True,,,http://localhost:8001
write,key-0080,1.201,201,True,,,http://localhost:8001
write,key-0093,1.161,201,True,,,http://localhost:8001
write,key-0015,1.374,201,True,,,http://localhost:8001
write,key-0042,1.161,201,True,,,http://localhost:8001
read,key-0014,1.088,200,True,True,26.295,http://localhost:8004
write,key-0055,1.227,201,True,,,http://localhost:8001
read,key-0072,1.272,200,True,True,27.445,http://localhost:8005
write,key-0008,1.246,201,True,,,http://localhost:8001
read,key-0006,1.148,200,True,True,28.834,http://localhost:8004
