op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0060,1238.801,201,True,,,http://localhost:8001
write,key-0035,1229.631,201,True,,,http://localhost:8001
write,key-0053,1230.913,201,True,,,http://localhost:8001
write,key-0041,1234.149,201,True,,,http://localhost:8001
write,key-0009,1233.453,201,True,,,http://localhost:8001
write,key-0050,1225.5,201,True,,,http://localhost:8001
write,key-0035,1225.398,201,True,,,http://localhost:8001
write,key-0044,1224.698,201,True,,,http://localhost:8001
write,key-0022,1234.622,201,True,,,http://localhost:8001
write,key-0081,1234.562,201,True,,,http://localhost:8001
write,key-0028,1230.138,201,True,,,http://localhost:8001
write,key-0085,1233.49,201,True,,,http://localhost:8001
read,key-0060,4.695,200,True,False,13538.127,http://localhost:8002
write,key-0038,1216.117,201,True,,,http://localhost:8001
write,key-0014,1226.317,201,True,,,http://localhost:8001
write,key-0004,1233.667,201,True,,,http://localhost:8001
write,key-0070,1229.349,201,True,,,http://localhost:8001
write,key-0095,1230.007,201,True,,,http://localhost:8001
read,key-0035,2.883,200,True,False,18449.342,http://localhost:8003
read,key-0053,3.474,200,True,False,17221.262,http://localhost:8003
write,key-0051,1247.193,201,True,,,http://localhost:8001
write,key-0032,1236.5,201,True,,,http://localhost:8001
write,key-0018,1239.728,201,True,,,http://localhost:8001
write,key-0000,1233.934,201,True,,,http://localhost:8001
write,key-0093,1232.924,201,True,,,http://localhost:8001
write,key-0005,1248.613,201,True,,,http://localhost:8001
write,key-0094,1245.993,201,True,,,http://localhost:8001
write,key-0043,1236.639,201,True,,,http://localhost:8001
write,key-0060,1224.868,201,True,,,http://localhost:8001
write,key-0025,1238.029,201,True,,,http://localhost:8001
write,key-0033,1275.018,201,True,,,http://localhost:8001
write,key-0035,1250.421,201,True,,,http://localhost:8001
write,key-0047,1226.606,201,True,,,http://localhost:8001
write,key-0058,1233.529,201,True,,,http://localhost:8001
write,key-0074,1248.104,201,True,,,http://localhost:8001
write,key-0010,1228.664,201,True,,,http://localhost:8001
write,key-0005,1231.594,201,True,,,http://localhost:8001
write,key-0042,1224.624,201,True,,,http://localhost:8001
write,key-0058,1228.538,201,True,,,http://localhost:8001
write,key-0055,1226.712,201,True,,,http://localhost:8001
write,key-0057,1232.115,201,True,,,http://localhost:8001
write,key-0096,1235.74,201,True,,,http://localhost:8001
write,key-0001,1223.933,201,True,,,http://localhost:8001
write,key-0006,1242.129,201,True,,,http://localhost:8001
write,key-0032,1267.943,201,True,,,http://localhost:8001
write,key-0012,1266.158,201,True,,,http://localhost:8001
write,key-0086,1227.513,201,True,,,http://localhost:8001
write,key-0083,1241.549,201,True,,,http://localhost:8001
write,key-0023,1239.193,201,True,,,http://localhost:8001
write,key-0026,1228.969,201,True,,,http://localhost:8001
write,key-0075,1225.388,201,True,,,http://localhost:8001
write,key-0016,1243.534,201,True,,,http://localhost:8001
write,key-0071,1223.726,201,True,,,http://localhost:8001
read,key-0041,4.77,200,True,False,56855.815,http://localhost:8005
read,key-0009,5.111,200,True,False,55627.083,http://localhost:8005
write,key-0099,1229.397,201,True,,,http://localhost:8001
read,key-0050,3.224,200,True,False,55636.445,http://localhost:8003
write,key-0005,1231.791,201,True,,,http://localhost:8001
write,key-0086,1227.218,201,True,,,http://localhost:8001
write,key-0046,1230.539,201,True,,,http://localhost:8001
write,key-0006,1294.648,201,True,,,http://localhost:8001
write,key-0096,1250.683,201,True,,,http://localhost:8001
write,key-0009,1245.811,201,True,,,http://localhost:8001
write,key-0037,1229.932,201,True,,,http://localhost:8001
write,key-0067,1227.728,201,True,,,http://localhost:8001
write,key-0039,1228.47,201,True,,,http://localhost:8001
write,key-0080,1241.261,201,True,,,http://localhost:8001
write,key-0003,1229.308,201,True,,,http://localhost:8001
write,key-0043,1258.373,201,True,,,http://localhost:8001
write,key-0081,1239.166,201,True,,,http://localhost:8001
write,key-0093,1245.899,201,True,,,http://localhost:8001
write,key-0017,1230.828,201,True,,,http://localhost:8001
write,key-0005,1235.77,201,True,,,http://localhost:8001
write,key-0069,1226.904,201,True,,,http://localhost:8001
write,key-0079,1237.965,201,True,,,http://localhost:8001
write,key-0065,1232.191,201,True,,,http://localhost:8001
write,key-0040,1226.879,201,True,,,http://localhost:8001
write,key-0037,1225.485,201,True,,,http://localhost:8001
write,key-0007,1232.794,201,True,,,http://localhost:8001
write,key-0071,1249.739,201,True,,,http://localhost:8001
write,key-0064,1227.421,201,True,,,http://localhost:8001
write,key-0088,1220.558,201,True,,,http://localhost:8001
read,key-0035,2.839,200,True,False,85345.276,http://localhost:8004
write,key-0038,1259.398,201,True,,,http://localhost:8001
write,key-0045,1232.171,201,True,,,http://localhost:8001
write,key-0054,1241.635,201,True,,,http://localhost:8001
write,key-0021,1231.755,201,True,,,http://localhost:8001
write,key-0098,1245.892,201,True,,,http://localhost:8001
write,key-0046,1234.169,201,True,,,http://localhost:8001
write,key-0031,1243.103,201,True,,,http://localhost:8001
write,key-0035,1348.166,201,True,,,http://localhost:8001
write,key-0012,1262.353,201,True,,,http://localhost:8001
write,key-0044,1411.763,201,True,,,http://localhost:8001
write,key-0037,1249.713,201,True,,,http://localhost:8001
write,key-0093,1229.73,201,True,,,http://localhost:8001
write,key-0030,1227.209,201,True,,,http://localhost:8001
write,key-0054,1230.179,201,True,,,http://localhost:8001
write,key-0008,1327.65,201,True,,,http://localhost:8001
write,key-0021,1239.134,201,True,,,http://localhost:8001
write,key-0047,1234.168,201,True,,,http://localhost:8001
write,key-0003,1232.909,201,True,,,http://localhost:8001
write,key-0094,1251.174,201,True,,,http://localhost:8001
write,key-0011,1258.925,201,True,,,http://localhost:8001
write,key-0026,1243.779,201,True,,,http://localhost:8001
read,key-0044,10.088,200,True,False,110568.851,http://localhost:8004
write,key-0044,1230.424,201,True,,,http://localhost:8001
read,key-0022,5.324,200,True,False,110574.826,http://localhost:8003
write,key-0045,1261.81,201,True,,,http://localhost:8001
write,key-0055,1265.115,201,True,,,http://localhost:8001
write,key-0057,1239.486,201,True,,,http://localhost:8001
write,key-0085,1251.51,201,True,,,http://localhost:8001
write,key-0060,1239.775,201,True,,,http://localhost:8001
read,key-0081,6.193,200,True,False,115604.763,http://localhost:8003
write,key-0064,1228.57,201,True,,,http://localhost:8001
write,key-0050,1235.586,201,True,,,http://localhost:8001
write,key-0097,1232.087,201,True,,,http://localhost:8001
write,key-0051,1227.927,201,True,,,http://localhost:8001
write,key-0074,1223.683,201,True,,,http://localhost:8001
write,key-0090,1218.383,201,True,,,http://localhost:8001
write,key-0026,1236.441,201,True,,,http://localhost:8001
write,key-0016,1231.822,201,True,,,http://localhost:8001
write,key-0035,1234.778,201,True,,,http://localhost:8001
write,key-0049,1224.189,201,True,,,http://localhost:8001
write,key-0069,1229.654,201,True,,,http://localhost:8001
write,key-0095,1230.743,201,True,,,http://localhost:8001
write,key-0079,1230.767,201,True,,,http://localhost:8001
read,key-0028,12.494,200,True,False,130368.078,http://localhost:8002
write,key-0029,1226.132,201,True,,,http://localhost:8001
write,key-0093,1228.672,201,True,,,http://localhost:8001
write,key-0031,1232.723,201,True,,,http://localhost:8001
write,key-0056,1231.311,201,True,,,http://localhost:8001
write,key-0044,1239.14,201,True,,,http://localhost:8001
write,key-0052,1229.729,201,True,,,http://localhost:8001
write,key-0064,1235.654,201,True,,,http://localhost:8001
write,key-0098,1228.389,201,True,,,http://localhost:8001
write,key-0018,1240.594,201,True,,,http://localhost:8001
write,key-0021,1229.669,201,True,,,http://localhost:8001
write,key-0052,1230.016,201,True,,,http://localhost:8001
write,key-0043,1231.019,201,True,,,http://localhost:8001
write,key-0004,1232.43,201,True,,,http://localhost:8001
write,key-0075,1230.298,201,True,,,http://localhost:8001
write,key-0005,1226.66,201,True,,,http://localhost:8001
read,key-0085,9.877,200,True,False,147622.52,http://localhost:8002
read,key-0038,3.978,200,True,False,146411.53,http://localhost:8002
write,key-0009,1230.624,201,True,,,http://localhost:8001
write,key-0064,1235.56,201,True,,,http://localhost:8001
write,key-0086,1235.988,201,True,,,http://localhost:8001
write,key-0012,1227.651,201,True,,,http://localhost:8001
write,key-0005,1229.656,201,True,,,http://localhost:8001
write,key-0070,1237.245,201,True,,,http://localhost:8001
write,key-0088,1233.294,201,True,,,http://localhost:8001
write,key-0076,1238.907,201,True,,,http://localhost:8001
write,key-0052,1272.8,201,True,,,http://localhost:8001
write,key-0085,1233.08,201,True,,,http://localhost:8001
write,key-0049,1235.49,201,True,,,http://localhost:8001
write,key-0026,1232.122,201,True,,,http://localhost:8001
write,key-0016,1222.026,201,True,,,http://localhost:8001
write,key-0099,1227.711,201,True,,,http://localhost:8001
write,key-0068,1236.263,201,True,,,http://localhost:8001
read,key-0014,7.062,200,True,False,163720.806,http://localhost:8002
write,key-0063,1218.567,201,True,,,http://localhost:8001
write,key-0064,1229.709,201,True,,,http://localhost:8001
write,key-0078,1228.778,201,True,,,http://localhost:8001
write,key-0088,1231.27,201,True,,,http://localhost:8001
write,key-0031,1232.996,201,True,,,http://localhost:8001
write,key-0013,1224.238,201,True,,,http://localhost:8001
read,key-0004,2.787,200,True,False,169860.568,http://localhost:8005
write,key-0049,1232.473,201,True,,,http://localhost:8001
write,key-0083,1236.12,201,True,,,http://localhost:8001
write,key-0027,1239.126,201,True,,,http://localhost:8001
write,key-0044,1244.481,201,True,,,http://localhost:8001
write,key-0080,1227.748,201,True,,,http://localhost:8001
write,key-0023,1228.476,201,True,,,http://localhost:8001
write,key-0059,1233.664,201,True,,,http://localhost:8001
read,key-0070,5.081,200,True,False,177277.157,http://localhost:8005
write,key-0052,1233.333,201,True,,,http://localhost:8001
write,key-0076,1220.496,201,True,,,http://localhost:8001
write,key-0082,1232.473,201,True,,,http://localhost:8001
write,key-0074,1224.459,201,True,,,http://localhost:8001
write,key-0020,1221.44,201,True,,,http://localhost:8001
write,key-0026,1223.994,201,True,,,http://localhost:8001
write,key-0003,1235.838,201,True,,,http://localhost:8001
write,key-0098,1230.661,201,True,,,http://localhost:8001
write,key-0043,1232.523,201,True,,,http://localhost:8001
write,key-0037,1223.955,201,True,,,http://localhost:8001
write,key-0043,1274.182,201,True,,,http://localhost:8001
write,key-0014,1257.863,201,True,,,http://localhost:8001
write,key-0056,1231.367,201,True,,,http://localhost:8001
write,key-0001,1221.303,201,True,,,http://localhost:8001
write,key-0007,1224.235,201,True,,,http://localhost:8001
write,key-0091,1239.491,201,True,,,http://localhost:8001
write,key-0066,1237.347,201,True,,,http://localhost:8001
write,key-0030,1236.508,201,True,,,http://localhost:8001
write,key-0037,1278.637,201,True,,,http://localhost:8001
write,key-0060,1232.642,201,True,,,http://localhost:8001
write,key-0081,1229.855,201,True,,,http://localhost:8001
write,key-0040,1225.815,201,True,,,http://localhost:8001
write,key-0029,1246.678,201,True,,,http://localhost:8001
write,key-0073,1262.806,201,True,,,http://localhost:8001
write,key-0093,1229.883,201,True,,,http://localhost:8001
write,key-0034,1227.981,201,True,,,http://localhost:8001
write,key-0054,1234.625,201,True,,,http://localhost:8001
write,key-0071,1236.53,201,True,,,http://localhost:8001
write,key-0051,1241.464,201,True,,,http://localhost:8001
write,key-0075,1226.11,201,True,,,http://localhost:8001
write,key-0082,1230.936,201,True,,,http://localhost:8001
write,key-0061,1234.064,201,True,,,http://localhost:8001
write,key-0069,1232.358,201,True,,,http://localhost:8001
write,key-0067,1228.369,201,True,,,http://localhost:8001
write,key-0075,1223.474,201,True,,,http://localhost:8001
read,key-0095,3.189,200,True,False,219284.613,http://localhost:8004
write,key-0018,1231.512,201,True,,,http://localhost:8001
write,key-0065,1233.775,201,True,,,http://localhost:8001
write,key-0089,1234.825,201,True,,,http://localhost:8001
read,key-0051,5.409,200,True,False,221734.503,http://localhost:8003
write,key-0019,1222.996,201,True,,,http://localhost:8001
write,key-0078,1233.234,201,True,,,http://localhost:8001
write,key-0063,1235.239,201,True,,,http://localhost:8001
write,key-0085,1225.258,201,True,,,http://localhost:8001
write,key-0050,1228.681,201,True,,,http://localhost:8001
write,key-0084,1232.284,201,True,,,http://localhost:8001
write,key-0002,1227.284,201,True,,,http://localhost:8001
write,key-0051,1234.492,201,True,,,http://localhost:8001
write,key-0017,1223.471,201,True,,,http://localhost:8001
