op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
read,key-0094,1.109,200,True,False,,http://localhost:8005
read,key-0057,1.048,200,True,False,,http://localhost:8005
read,key-0056,1.358,404,True,False,,http://localhost:8003
read,key-0071,1.028,200,True,False,,http://localhost:8002
read,key-0058,1.071,404,True,False,,http://localhost:8004
read,key-0009,1.276,200,True,False,,http://localhost:8002
read,key-0058,1.748,404,True,False,,http://localhost:8003
read,key-0041,1.376,404,True,False,,http://localhost:8005
read,key-0065,1.474,200,True,False,,http://localhost:8005
read,key-0016,3.539,404,True,False,,http://localhost:8005
read,key-0018,1.5,404,True,False,,http://localhost:8004
read,key-0019,1.699,200,True,True,,http://localhost:8003
read,key-0094,1.254,200,True,False,,http://localhost:8002
read,key-0050,1.119,404,True,False,,http://localhost:8003
read,key-0064,1.051,404,True,False,,http://localhost:8002
read,key-0075,1.026,404,True,False,,http://localhost:8005
read,key-0097,1.057,200,True,False,,http://localhost:8002
read,key-0087,1.125,404,True,False,,http://localhost:8003
read,key-0013,1.024,200,True,False,,http://localhost:8004
read,key-0015,1.54,200,True,False,,http://localhost:8002
read,key-0079,1.065,200,True,False,,http://localhost:8002
read,key-0070,1.213,404,True,True,,http://localhost:8002
read,key-0078,0.976,404,True,False,,http://localhost:8002
read,key-0088,1.07,200,True,False,,http://localhost:8005
read,key-0021,1.053,200,True,False,,http://localhost:8002
write,key-0045,1.275,201,True,,,http://localhost:8001
read,key-0045,1.255,200,True,True,0.002,http://localhost:8003
write,key-0060,1.331,201,True,,,http://localhost:8001
read,key-0060,1.082,404,True,True,0.002,http://localhost:8004
write,key-0055,1.125,201,True,,,http://localhost:8001
read,key-0055,1.813,404,True,True,0.002,http://localhost:8003
write,key-0079,2.05,201,True,,,http://localhost:8001
read,key-0079,2.056,200,True,True,0.003,http://localhost:8005
read,key-0017,40.743,200,True,False,,http://localhost:8003
read,key-0067,24.846,200,True,False,,http://localhost:8003
write,key-0044,16.169,201,True,,,http://localhost:8001
write,key-0056,4.307,201,True,,,http://localhost:8001
