op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0022,1222.189,201,True,,,http://localhost:8011
write,key-0035,1240.74,201,True,,,http://localhost:8011
write,key-0065,1224.125,201,True,,,http://localhost:8011
write,key-0081,1235.252,201,True,,,http://localhost:8011
write,key-0031,1228.176,201,True,,,http://localhost:8011
write,key-0083,1230.49,201,True,,,http://localhost:8011
write,key-0083,1226.537,201,True,,,http://localhost:8011
write,key-0002,1239.283,201,True,,,http://localhost:8011
write,key-0013,1233.122,201,True,,,http://localhost:8011
write,key-0022,1235.614,201,True,,,http://localhost:8011
write,key-0059,1228.573,201,True,,,http://localhost:8011
write,key-0023,1226.804,201,True,,,http://localhost:8011
read,key-0056,7.6,200,True,False,229768.01,http://localhost:8014
write,key-0071,1229.303,201,True,,,http://localhost:8011
write,key-0023,1224.281,201,True,,,http://localhost:8011
write,key-0073,1221.118,201,True,,,http://localhost:8011
write,key-0053,1225.351,201,True,,,http://localhost:8011
write,key-0054,1236.297,201,True,,,http://localhost:8011
write,key-0058,1226.744,201,True,,,http://localhost:8011
write,key-0077,1229.47,201,True,,,http://localhost:8011
write,key-0057,1228.021,201,True,,,http://localhost:8011
write,key-0079,1233.259,201,True,,,http://localhost:8011
write,key-0094,1233.387,201,True,,,http://localhost:8011
write,key-0096,1231.202,201,True,,,http://localhost:8011
write,key-0061,1239.04,201,True,,,http://localhost:8011
write,key-0008,1222.043,201,True,,,http://localhost:8011
write,key-0050,1234.565,201,True,,,http://localhost:8011
write,key-0095,1232.381,201,True,,,http://localhost:8011
write,key-0013,1221.139,201,True,,,http://localhost:8011
write,key-0072,1232.088,201,True,,,http://localhost:8011
read,key-0049,7.233,200,True,False,249457.932,http://localhost:8013
write,key-0006,1224.131,201,True,,,http://localhost:8011
write,key-0083,1234.03,201,True,,,http://localhost:8011
write,key-0041,1238.742,201,True,,,http://localhost:8011
write,key-0087,1228.855,201,True,,,http://localhost:8011
write,key-0080,1233.973,201,True,,,http://localhost:8011
write,key-0025,1223.089,201,True,,,http://localhost:8011
write,key-0023,1228.225,201,True,,,http://localhost:8011
write,key-0012,1224.953,201,True,,,http://localhost:8011
read,key-0036,3.244,200,True,False,258075.541,http://localhost:8015
write,key-0000,1226.911,201,True,,,http://localhost:8011
write,key-0010,1238.255,201,True,,,http://localhost:8011
write,key-0009,1255.838,201,True,,,http://localhost:8011
write,key-0062,1229.915,201,True,,,http://localhost:8011
write,key-0086,1241.683,201,True,,,http://localhost:8011
write,key-0037,1229.301,201,True,,,http://localhost:8011
write,key-0092,1254.249,201,True,,,http://localhost:8011
write,key-0099,1225.349,201,True,,,http://localhost:8011
read,key-0071,8.052,200,True,False,266750.678,http://localhost:8015
write,key-0030,1223.591,201,True,,,http://localhost:8011
