op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0093,623.529,201,True,,,http://localhost:8001
write,key-0020,615.9,201,True,,,http://localhost:8001
write,key-0067,623.657,201,True,,,http://localhost:8001
write,key-0089,622.356,201,True,,,http://localhost:8001
write,key-0041,619.127,201,True,,,http://localhost:8001
write,key-0035,617.403,201,True,,,http://localhost:8001
write,key-0029,615.656,201,True,,,http://localhost:8001
write,key-0006,616.756,201,True,,,http://localhost:8001
write,key-0034,618.45,201,True,,,http://localhost:8001
write,key-0088,621.312,201,True,,,http://localhost:8001
write,key-0066,619.527,201,True,,,http://localhost:8001
write,key-0005,620.425,201,True,,,http://localhost:8001
write,key-0088,610.267,201,True,,,http://localhost:8001
write,key-0039,618.399,201,True,,,http://localhost:8001
write,key-0066,615.935,201,True,,,http://localhost:8001
write,key-0026,612.175,201,True,,,http://localhost:8001
write,key-0027,616.962,201,True,,,http://localhost:8001
write,key-0050,621.591,201,True,,,http://localhost:8001
write,key-0003,616.367,201,True,,,http://localhost:8001
write,key-0075,622.354,201,True,,,http://localhost:8001
write,key-0092,613.269,201,True,,,http://localhost:8001
write,key-0066,626.256,201,True,,,http://localhost:8001
write,key-0079,618.459,201,True,,,http://localhost:8001
write,key-0027,614.753,201,True,,,http://localhost:8001
write,key-0084,617.72,201,True,,,http://localhost:8001
write,key-0067,618.915,201,True,,,http://localhost:8001
write,key-0002,618.507,201,True,,,http://localhost:8001
write,key-0009,615.752,201,True,,,http://localhost:8001
write,key-0047,617.41,201,True,,,http://localhost:8001
write,key-0065,613.85,201,True,,,http://localhost:8001
write,key-0033,619.21,201,True,,,http://localhost:8001
write,key-0001,615.149,201,True,,,http://localhost:8001
write,key-0059,613.327,201,True,,,http://localhost:8001
write,key-0097,615.335,201,True,,,http://localhost:8001
write,key-0001,622.064,201,True,,,http://localhost:8001
read,key-0093,4.585,200,True,False,21010.019,http://localhost:8004
write,key-0018,619.872,201,True,,,http://localhost:8001
write,key-0003,614.372,201,True,,,http://localhost:8001
write,key-0009,621.92,201,True,,,http://localhost:8001
write,key-0035,613.602,201,True,,,http://localhost:8001
write,key-0019,616.703,201,True,,,http://localhost:8001
write,key-0059,614.96,201,True,,,http://localhost:8001
read,key-0020,5.234,200,True,False,24101.002,http://localhost:8003
write,key-0081,611.466,201,True,,,http://localhost:8001
write,key-0058,619.086,201,True,,,http://localhost:8001
write,key-0024,615.882,201,True,,,http://localhost:8001
write,key-0078,617.672,201,True,,,http://localhost:8001
read,key-0067,5.256,200,True,False,25947.648,http://localhost:8002
write,key-0057,618.248,201,True,,,http://localhost:8001
write,key-0014,618.359,201,True,,,http://localhost:8001
write,key-0033,614.835,201,True,,,http://localhost:8001
write,key-0005,614.252,201,True,,,http://localhost:8001
read,key-0089,3.555,200,True,False,27796.946,http://localhost:8003
write,key-0094,616.29,201,True,,,http://localhost:8001
read,key-0041,3.79,200,True,False,27797.671,http://localhost:8002
read,key-0035,3.31,200,True,False,27183.995,http://localhost:8005
write,key-0065,613.922,201,True,,,http://localhost:8001
read,key-0029,4.023,200,True,False,27185.564,http://localhost:8004
write,key-0020,610.128,201,True,,,http://localhost:8001
write,key-0093,614.088,201,True,,,http://localhost:8001
write,key-0087,614.51,201,True,,,http://localhost:8001
write,key-0047,615.909,201,True,,,http://localhost:8001
write,key-0005,615.579,201,True,,,http://localhost:8001
write,key-0015,617.224,201,True,,,http://localhost:8001
write,key-0096,619.905,201,True,,,http://localhost:8001
write,key-0007,617.459,201,True,,,http://localhost:8001
write,key-0041,613.395,201,True,,,http://localhost:8001
write,key-0016,615.881,201,True,,,http://localhost:8001
read,key-0006,3.396,200,True,False,32728.321,http://localhost:8005
write,key-0078,610.347,201,True,,,http://localhost:8001
write,key-0003,615.767,201,True,,,http://localhost:8001
write,key-0003,611.387,201,True,,,http://localhost:8001
write,key-0010,615.144,201,True,,,http://localhost:8001
write,key-0011,617.68,201,True,,,http://localhost:8001
write,key-0036,614.781,201,True,,,http://localhost:8001
write,key-0084,618.55,201,True,,,http://localhost:8001
write,key-0006,620.897,201,True,,,http://localhost:8001
write,key-0001,616.697,201,True,,,http://localhost:8001
read,key-0034,4.807,200,True,False,37656.063,http://localhost:8002
write,key-0032,615.278,201,True,,,http://localhost:8001
write,key-0034,618.684,201,True,,,http://localhost:8001
write,key-0064,614.632,201,True,,,http://localhost:8001
write,key-0039,616.238,201,True,,,http://localhost:8001
write,key-0045,616.724,201,True,,,http://localhost:8001
write,key-0022,619.453,201,True,,,http://localhost:8001
write,key-0000,614.532,201,True,,,http://localhost:8001
write,key-0035,616.896,201,True,,,http://localhost:8001
write,key-0020,609.582,201,True,,,http://localhost:8001
write,key-0036,620.789,201,True,,,http://localhost:8001
write,key-0069,615.494,201,True,,,http://localhost:8001
write,key-0018,620.98,201,True,,,http://localhost:8001
write,key-0017,609.245,201,True,,,http://localhost:8001
write,key-0002,620.15,201,True,,,http://localhost:8001
write,key-0019,613.351,201,True,,,http://localhost:8001
write,key-0040,613.771,201,True,,,http://localhost:8001
write,key-0088,615.105,201,True,,,http://localhost:8001
write,key-0047,610.009,201,True,,,http://localhost:8001
write,key-0079,644.494,201,True,,,http://localhost:8001
read,key-0088,6.438,200,True,False,48767.882,http://localhost:8002
write,key-0090,618.256,201,True,,,http://localhost:8001
write,key-0002,614.627,201,True,,,http://localhost:8001
write,key-0047,614.807,201,True,,,http://localhost:8001
read,key-0066,12.123,200,True,False,50003.018,http://localhost:8002
